"C#, ASP.NET, REST API, Node.JS Express, MySQL",skill
SQL Server Tools: Visual Studio,skill
"Chef, Eclipse, IntelliJ, Git",skill
"oracle SQL, PL SQL",skill
Strong skills in ETL Tool QuickRec CITI Tool,skill
Strong skills in Unix Basic Commands and Shell scripts,skill
"Oracle 9i, PL SQL TOAD, PL SQL Developer, SQL*Plus",skill
UNIX Basic Commands and Shell Scripting,skill
Tectia,skill
ORACLE SQL,skill
ORACLE SQL,skill
PL SQL ETL DMW,skill
QuickRec Reconciliation,skill
Recon Portal,skill
Microsoft Windows,skill
"Unix shell, bash",skill
"perl, python, java, swift, C#",skill
"Assembly, C++, C#",skill
Visual C#,skill
"ORACLE, VHDL, Java Javascript, XHTML, CSS",skill
Web Application And ASP.NET,skill
"DHTML, HTML5, Eclipse",skill
"Adobe Illustrator, Design Programs Photoshop",skill
"Microsoft Word, Microsoft Excel, Microsoft Access, Microsoft PowerPoint",skill
Internet and Email,skill
"C, C++, C#, Lua, Python, Java",skill
"Unity3D, Perforce, Atari BASIC",skill
console game development,skill
face recognition,skill
Lua and Python scripting languages,skill
Microsoft Xbox 360 the Sony PS3,skill
Nintendo Wii,skill
"Familiar with industry standard IDEs, source control, bug tracking solutions",skill
Familiar with interfacing with custom APIs and middleware libraries,skill
National instruments LabVIEW,skill
Microsoft Office 2007 2003,skill
Microsoft SQL Server 2005,skill
Windows XP 2000 98,skill
Knowledge of Data acquisition with National instruments hardware and other supporting hardware,skill
Knowledge of Mobile module,skill
Knowledge of Vision,skill
knowledge of DSC Module,skill
Knowledge of implementing communication protocol like RS 232 RS-232 RS232 485,skill
virtual reality,skill
Maintaining server side network code,skill
Gameplay and ancillary programming on multiple titles including Cruis'n Wii,skill
Supremacy MMA,skill
Bellator MMA Onslaught,skill
Girl Fight,skill
Spartacus Legends,skill
"Domo, Jump",skill
maintain a data driven animation system including synchronizing animations over a network connection,workExperience
coordinating  real world visual and other hardware sensor data for a popular theme park attraction,workExperience
porting applications between the Windows and Linux operating systems,workExperience
general programmer assistance,skill
Programmed user interface including multiple displays of sports statistics and player rosters,workExperience
"C, C++, C#, Lua, Python, Java",skill
"Unity3D, Perforce",skill
knowledge of the Linux environment,skill
programming for mobile platforms,skill
Web Development PHP,skill
Code repositories such as Microsoft Team Foundation Bitbucket and GitHub,skill
IDEs such as Visual Studio,skill
Eclipse and Xcode,skill
"Microsoft SQL Server, T Sql, Normalization",skill
"ADO, ASP.NET, MVC 5, WPF, HTML 5, CSS3, SDLC",skill
"Visual Studio, TFS, PHP",skill
C# Programming,skill
Microsoft SQL Server T SQL scripts,skill
stored procedures,skill
"triggers, normalization, denormalization, performance tuning",skill
ADO.NET,skill
ASP.NET MVC 5,skill
Windows Presentation Foundation WPF,skill
Web Design HTML5 and CSS3,skill
Application Development C#,skill
"Java, Objective-C, Python",skill
"Amazon Web Services AWS, Apache Hadoop, MapReduce Amazon EMR",skill
"MPI, Pthreads and OpenMP",skill
Unit Testing ,skill
Visual Studio and Junit,skill
Intel Intrinsics,skill
Oracle Database 12c,skill
Client Server programming,skill
Cisco CCNA Routing and Switching,skill
Distributed Web Development,skill
Back end API,skill
Application developing for Machine Critical Mainframe IBM DB2 applications,skill
Database Management,skill
"C, Python, Java, JavaScript, R, Microsoft HTML5, CSS3",skill
"JS developer, IBM DB2 v9 developer",skill
Linux Workstation Administration,skill
Extensive knowledge of Windows Linux and Mac OS,skill
Assembler programmer,skill
"C#, SQL, PL SQL, HTML 5, CSS3, PHP, Java, C",skill
"Objective C, Python",skill
"Scheme Common Lisp, Prolog, Assembly, MIPS",skill
Front end and back end developer for hybrid mobile,skill
Agile practitioner applications using PhoneGap,skill
"HTML, CSS, JavaScript, WordPress, Drupal, C, C++, C#, Java",skill
"Windows 95 98 2000 ME, Server 2003, XP, Vista, 7, 8, 10",skill
"Unix, Linux, iOS",skill
Gameplay programmer on two released virtual reality,skill
"IBM DB2, Oracle 11g",skill
"VMWare, Eclipse, Pycharm, Fiddler4, Android Studio",skill
"Windows, Ubuntu, MacOS Only for iOS apps Xcode4",skill
"GitHub, Maven repositories",skill
Database Management,skill
.NET,skill
"Adobe Photoshop, MS Office Suite, Freemake Video Converter",skill
"Notepad++, MySQL, Oracle",skill
Microsoft Office Expert,skill
"C++, C#, Java, CSS, HTML",skill
".NET, Eclipse, SQL, MySQL, PostgreSQL",skill
"PHP, Javascript, Jquery, Drupal",skill
"Java, Spring, Maven, Tomcat",skill
"Dbeaver, SQL, HTML5, CSS3, JSON, Bootstrap3",skill
"Python, Linux",skill
user experience and interface design,skill
OO best practices,skill
"Java, Spring, Maven, Tomcat",skill
Design Patterns,skill
"Web Services, HTML 5, SOA, Microservices, MVC, DAO, REST",skill
web services,skill
design patterns,skill
"sonar, Agile methodologies, Jira",skill
IDEs Eclipse Netbeans Visual Studio,skill
"VCS, Git, SVN",skill
"requirements elicitation, clean and readable documentation",skill
"LABVIEW, HELP DESK, CUSTOMER SUPPORT",skill
LINUX,skill
MICROSOFT OFFICE,skill
MICROSOFT WINDOWS,skill
LabVIEW 11 to 14,skill
Code Refactoring,skill
Microsoft SQL Queries,skill
"Experience in various operating systems Windows, OSX, Linux and QNX",workExperience
"PC and Network, Troubleshooting, Router setup, Hands-on and proactive Network Topologies, Computer Networking",skill
"Microsoft Office, Microsoft Windows",skill
Strong problem solving troubleshooting skills,skill
OPC Programming,skill
Applications Eclipse IDE NetBeans IDE Selenium IDE,skill
"Putty, MS-Access",skill
Database tools: Oracle SQL Plus,skill
"Oracle SQL Developer, MySQL",skill
"Web designing: HTML, CSS, JavaScript, AngularJS, PHP, XML",skill
Programming Languages Java Python C C++ PL/SQL J2EE,skill
J2EE Servlets and JSP,skill
"DBMS, JDBC, JavaScript, HTML, CSS",skill
PLC PROGRAMMING 7 years,skill
PROBLEM SOLVING 10+ years,skill
SOFTWARE ENGINEERING 10+ years,skill
Microsoft Office 10+ years,skill
Complex problem solving,skill
Software Engineering,skill
PLC programming,skill
Designing and Implementing Graphical User Interfaces,skill
"DC Troubleshooting, Critical Thinking",skill
"MYSQL 8 years, CSS 5 years, HTML 5 years, JAVASCRIPT 5 years, Subversion 4 years, ACROBAT 4 years, jQuery 4 years, PHP 10+ years, MVC Framework 3 years",skill
"PHP, CakePHP, SQL, HTML, CSS",skill
"JavaScript including libraries jQuery, jQuery UI, jqGrid jqGridPHP, HighCharts, Perl/CGI",skill
"MVC Framework, Agile methodology, E-Commerce",skill
"MySQL, Oracle databases",skill
"Photoshop, Adobe Acrobat, Subversion, Jira, osTicket, Mantis, Wordpress",skill
"VB.NET, ASP.NET, SQL, VBA, Dreamweaver",skill
"Flash, IIS",skill
Programming Languages C# VB.NET ASP.NET Visual Basic 6.0 PHP .NET Technologies .NET ,skill
Framework 1.0 1.1 2.0 3.0 3.5 4.0,skill
"ADO.NET, ASP.NET, OOP",skill
"Delegates, Windows Services",skill
"Assemblies Shared GAC, ADO.NET",skill
Web Services WSDL SOAP JSON RESTful Web Services,skill
Serialization and Visual C#,skill
Web Technologies ASP 1.0 2.0 D/HTML,skill
"Java Script Jscript and VB Script, IIS and PWS",skill
Database: SQL Server,skill
"SSIS, SSRS",skill
"Oracle 8i 9i 10g and MS Access, MySQL",skill
Design Tools Visio,skill
Collaboration Tools Visual Source Safe,skill
Team Foundation Server,skill
"Development Tools: Visual Studio .Net, Visual Studio 6.0, Visual Interdev 6.0",skill
"Infragistics Controls, Telerik Controls",skill
MS FrontPage 2000,skill
Adobe studio,skill
XML Spy,skill
WordPress,skill
Languages C C++ SQL EB Guide Design Star UML,skill
Enterprise Architect,skill
"C++ 4 years, C Less than 1 year, Linux Less than 1 year, Testing 3 years, Excel 3 years, Team Leader 2 years",skill
Technology Domain Automotive domain,skill
"IDE Microsoft Visual Studio 2008 2010 VC++, QT, JAZZ",skill
